"AUDIOFILE"                  ,"FOREIGNWORD"             ,"LEVEL","NATIVEWORD"
"/st/snw/assembly.mp3"       ,"assembly"                ,"C2"   ,"összeszerelés, összeállítás"
"/st/snw/bed.mp3"            ,"bed"                     ,"C2"   ,"-ágy, -ágyás, virágágy"
"/st/snw/circuit.mp3"        ,"circuit"                 ,"C2"   ,"áramkör"
"/st/snw/disorder.mp3"       ,"disorder"                ,"C2"   ,"rendetlenség, összevisszaság"
"/st/snw/doorway.mp3"        ,"doorway"                 ,"C2"   ,"kapu, kapualj; ajtó, ajtónyílás"
"/st/snw/drain.mp3"          ,"drain"                   ,"C2"   ,"szennyvízcsatorna; szennyvízlefolyó"
"/st/snw/dump.mp3"           ,"dump"                    ,"C2"   ,"koszfészek"
"/st/snw/fireplace.mp3"      ,"fireplace"               ,"C2"   ,"kandalló"
"/st/snw/life.mp3"           ,"life"                    ,"C2"   ,"élettartam"
"/st/snw/linen.mp3"          ,"linen"                   ,"C2"   ,"ágynemű; asztalnemű"
"/st/snw/loft.mp3"           ,"loft"                    ,"C2"   ,"padlás, padlástér; padlásszoba"
"/st/snw/ornament.mp3"       ,"ornament"                ,"C2"   ,"dísz, dísztárgy"
"/st/snw/patch.mp3"          ,"patch"                   ,"C2"   ,"folt"
"/st/snw/rail.mp3"           ,"rail"                    ,"C2"   ,"korlát"
"/st/snw/ribbon.mp3"         ,"ribbon"                  ,"C2"   ,"szalag"
"/st/snw/shade.mp3"          ,"shade"                   ,"C2"   ,"fényellenző;  ernyő"
"/st/snw/spade.mp3"          ,"spade"                   ,"C2"   ,"ásó"
"/st/snw/spark.mp3"          ,"spark"                   ,"C2"   ,"szikra"
"/st/snw/spotlight.mp3"      ,"spotlight"               ,"C2"   ,"reflektor"
"/st/snw/stand.mp3"          ,"stand"                   ,"C2"   ,"pult, állvány, tartó"
"/st/snw/tenant.mp3"         ,"tenant"                  ,"C2"   ,"bérlő"
"/st/snw/threshold.mp3"      ,"threshold"               ,"C2"   ,"küszöb ; küszöb"
"/st/snw/touch.mp3"          ,"touch"                   ,"C2"   ,"parányi részlet"
"/st/snw/trouble.mp3"        ,"trouble"                 ,"C2"   ,"gond, baj ; betegség, panasz"
"/st/snw/upkeep.mp3"         ,"upkeep"                  ,"C2"   ,"fenntartás ;  tartás"
"/st/snw/scruffy.mp3"        ,"scruffy"                 ,"C2"   ,"elhanyagolt, ápolatlan; ócska, elnyűtt"
"/st/snw/self-sufficient.mp3","self-sufficient"         ,"C2"   ,"önellátó"
"/st/snw/spotless.mp3"       ,"spotless"                ,"C2"   ,"makulátlan"
"/st/snk/r867.mp3"           ,"chop down ↔ sth"         ,"C2"   ,"kivág"
"/st/snk/r872.mp3"           ,"clean out ↔ sth"         ,"C2"   ,"kitisztítja a belsejét"
"/st/snk/r907.mp3"           ,"come out"                ,"C2"   ,"kijön, eltávolítható"
"/st/snk/r160.mp3"           ,"a flight of stairs/steps","C2"   ,"lépcsősor"
"/st/snk/r178.mp3"           ,"a labour of love"        ,"C2"   ,"szívesen végzett munka"
"/st/snk/r208.mp3"           ,"a roof over your head"   ,"C2"   ,"tető feje felett"
"/st/snk/r530.mp3"           ,"be in good/bad repair"   ,"C2"   ,"jó/rossz állapotban van"
"/st/snk/r1569.mp3"          ,"in place"                ,"C2"   ,"a helyén"
"/st/snk/r2113.mp3"          ,"out of place"            ,"C2"   ,"nem a helyén"
"/st/snk/r2574.mp3"          ,"strike a match"          ,"C2"   ,"meggyújt egy gyufát"
"/st/snk/r2871.mp3"          ,"thread a needle"         ,"C2"   ,"befűzi a tűbe a cérnát"
